geneID	bh_t14_A	bh_t14_B	bh_t14_C	bh_t72_A	bh_t72_B	bh_t72_C
RUMHYD_03314	237	133	34	143.305	71	94.565
RUMHYD_03315	118	31	3	32	39	21
RUMHYD_03316	907	1183	408	700	457	659
RUMHYD_03317	1014	2633	942	1520.374	1114	1140
RUMHYD_03318	101	78	57	59.626	32	63.494
RUMHYD_03319	171	113	89	35	23	57.506
RUMHYD_03320	9	30	25	18	11	45.778
RUMHYD_03321	1608	2511	1038	1650	657	1053.097
RUMHYD_03322	17	40	0	29	13	19.124
RUMHYD_03323	128	109	44	93.741	43	71.696
RUMHYD_03324	80	129	33	35.259	27	40.304
RUMHYD_03325	10	23	3	16	6	13
RUMHYD_03326	255	400	96	183.144	146.559	199
RUMHYD_03327	866	833	375	405.856	147.441	259
RUMHYD_03328	41	123	51	74.736	78	135
RUMHYD_03329	77	106	51	119.264	61	134.514
RUMHYD_03330	744	494	210	501	280	433.486
RUMHYD_03331	10	40	0	25	4	164
RUMHYD_03332	31	11	19	27.647	10	62.512
RUMHYD_03333	10	0	0	9.353	7	40.889
RUMHYD_03334	0	29	11	16	0	26.665
RUMHYD_03335	502	242	118	274	196	161.096
RUMHYD_03336	84	122	40	105	58	126.838
RUMHYD_03337	270	235.001	121	138.897	134.628	173.746
RUMHYD_03338	354	482.999	125	272.103	268.372	264.609
RUMHYD_03339	294	128	81	133	138	109.645
RUMHYD_03340	180	206	72	70.849	71	48
RUMHYD_03341	9	25	7	11	0	4
RUMHYD_03342	541.999	766	262	260.16	159	212.45
RUMHYD_03343	278.001	377	149	146.991	135	101.55
RUMHYD_03344	112	245	80	95.462	57.56	122
RUMHYD_03345	209	55	36	82.538	32.44	81
RUMHYD_03346	93	22	20	54.58	48	21.166
RUMHYD_03347	0	11	4	16.42	7	38.834
RUMHYD_03348	37	39	33	65	38	116.491
RUMHYD_03349	24	48	26	38.11	32	53.827
RUMHYD_03350	66	82	57	169.055	103.989	233.68
RUMHYD_03351	25	25	6	74.835	44.011	47.002
RUMHYD_03352	77	63	24	56.001	51	68
RUMHYD_03353	0	3	11	7	13	6
RUMHYD_03354	254	667	209	242.999	196	226.771
RUMHYD_03355	27	42	3	16	11	17.229
RUMHYD_03356	99	97	36	37	40	98
RUMHYD_03357	12	8	3	13	21	29.271
RUMHYD_03358	75	94	34	134	78	127.742
RUMHYD_03359	755	775	528	317	195	309.987
RUMHYD_03360	1043	727	403	300	168	130
RUMHYD_03361	103.175	364	178.988	160.35	76.276	117.947
RUMHYD_03362	167	96	105	146	77.724	107.053
RUMHYD_03363	29	84	41	28.523	9	71
RUMHYD_03364	33	17	15	10.477	1	8
RUMHYD_03365	0	0	0	0	0	0
RUMHYD_03366	17683	28740	10817	24008	21827	20080
RUMHYD_03930	452	225	233.857	47	59	91
RUMHYD_03931	0	0	2	0	0	1
RUMHYD_03932	0	0	0	0	0	0
RUMHYD_03933	6	21	23	1	1	65
